rate_unemployment,percent_college,percent_married,median_income,average_act,percent_lunch,state,zipcode,school_type,charter,sch_name,magnet_sch,shared_time_sch,area_size,area_type,student_cnt,teacher_cnt,student_teacher_ratio,jj,arrests,referrals,referrals_or_arrests,any_ref_or_arr,institution_count,any_institutions,testing
0.201666666666667,0.403764420157863,0.375455650060753,28074.0,19.0,0.72814371257485,OH,44906,Regular School,No,MANSFIELD SENIOR HIGH SCHOOL,0,No,Small,City,851.0,59.11,14.4,No,0.0,0.0,0.0,False,0.0,False,Optional
0.0962643678160919,0.542706964520368,0.345108695652174,44523.0,16.0,0.715195632393085,OH,44137,Regular School,No,MAPLE HEIGHTS HIGH SCHOOL,0,No,Large,Suburb,1035.0,57.0,18.16,No,0.0,0.0,0.0,False,0.0,False,Optional
0.0315258511979823,0.91758560650029,0.874184529356943,90362.0,26.0,0.0590809628008753,OH,45227,Regular School,No,MARIEMONT HIGH SCHOOL,0,No,Large,Suburb,517.0,31.53,16.4,No,0.0,0.0,0.0,False,0.0,False,Optional
0.0980615735461802,0.433224755700326,0.437978560490046,30540.0,19.0,0.627408993576017,OH,43302,Regular School,No,HARDING HIGH SCHOOL,0,No,Distant,Town,973.0,62.72,15.51,No,24.0,24.0,48.0,True,0.0,False,Optional
0.0846153846153846,0.524176594253679,0.462162162162162,32932.0,19.0,0.816625916870416,OH,43935,Regular School,No,MARTINS FERRY HIGH SCHOOL,0,No,Small,Suburb,435.0,16.0,27.19,No,0.0,4.0,4.0,True,0.0,False,Optional
0.179640718562874,0.486707566462168,0.732081911262799,31332.0,20.0,0.530405405405405,OH,44646,Regular School,No,WASHINGTON HIGH SCHOOL,0,No,Small,City,1205.0,73.5,16.39,No,34.0,34.0,68.0,True,0.0,False,Optional
0.0784823284823285,0.654440154440154,0.659957627118644,53922.0,23.0,0.272849462365591,OH,43537,Regular School,No,MAUMEE HIGH SCHOOL,0,No,Large,Suburb,693.0,44.48,15.58,No,0.0,0.0,0.0,False,0.0,False,Optional
0.0898876404494382,0.706921944035346,0.606060606060606,47152.0,23.0,0.154005167958656,OH,44143,Regular School,No,MAYFIELD HIGH SCHOOL,0,No,Large,Suburb,1777.0,245.28,7.24,No,0.0,0.0,0.0,False,0.0,False,Optional
0.0594936708860759,0.718243243243243,0.563527653213752,69024.0,23.0,0.118955512572534,OH,44256,Regular School,No,MEDINA HIGH SCHOOL,0,No,Large,Suburb,2221.0,99.28,22.37,No,0.0,2.0,2.0,True,0.0,False,Optional
0.0374123148869836,0.641273247496423,0.626666666666667,50483.0,23.0,0.27593085106383,OH,45342,Regular School,No,MIAMISBURG HIGH SCHOOL,0,No,Large,Suburb,1577.0,82.84,19.04,No,0.0,0.0,0.0,False,0.0,False,Optional
